tab	sites																													
site	location	samples	specimens	age	age_high	age_low	age_unit	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_k	dir_n_samples	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_r	dir_tilt_correction	lat	lon	analysts	software_packages	citations	method_codes	result_quality	vgp_lat	vgp_lon	geologic_classes	geologic_types	lithology
PF18-43	Potato River Falls	PF18-43	PF18-43a	1075	1085.57	1050	Ma		mht	276.5	55.7		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	29.4	202.5	Sedimentary	Sediment Layer	Siltstone
PF18-43	Potato River Falls	PF18-43	PF18-43a	1075	1085.57	1050	Ma		lt	320.1	-2.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	31	137.9	Sedimentary	Sediment Layer	Siltstone
PF18-43	Potato River Falls	PF18-43	PF18-43a	1075	1085.57	1050	Ma		mht	291.4	-19.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	7	156.9	Sedimentary	Sediment Layer	Siltstone
PF18-44	Potato River Falls	PF18-44	PF18-44b	1075	1085.57	1050	Ma		lt	354.3	68.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	83.5	236.5	Sedimentary	Sediment Layer	Siltstone
PF18-44	Potato River Falls	PF18-44	PF18-44b	1075	1085.57	1050	Ma		mht	283.1	54.8		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	33.1	197.9	Sedimentary	Sediment Layer	Siltstone
PF18-44	Potato River Falls	PF18-44	PF18-44b	1075	1085.57	1050	Ma		lt	326	-7.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	31.6	130.4	Sedimentary	Sediment Layer	Siltstone
PF18-44	Potato River Falls	PF18-44	PF18-44b	1075	1085.57	1050	Ma		mht	294.3	-22.3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	7.6	153.7	Sedimentary	Sediment Layer	Siltstone
PF18-45	Potato River Falls	PF18-45	PF18-45a	1075	1085.57	1050	Ma		mt	284.8	3.3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	11.3	169.8	Sedimentary	Sediment Layer	Siltstone
PF18-45	Potato River Falls	PF18-45	PF18-45a	1075	1085.57	1050	Ma		lt	323.8	-2.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	32.8	134.1	Sedimentary	Sediment Layer	Siltstone
PF18-45	Potato River Falls	PF18-45	PF18-45a	1075	1085.57	1050	Ma		hdt	281.1	8.7		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	10.8	174.4	Sedimentary	Sediment Layer	Siltstone
PF18-45	Potato River Falls	PF18-45	PF18-45a	1075	1085.57	1050	Ma		mt	231.2	63		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	11.5	234.9	Sedimentary	Sediment Layer	Siltstone
PF18-45	Potato River Falls	PF18-45	PF18-45a	1075	1085.57	1050	Ma		lt	0.6	73.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	76.9	270.8	Sedimentary	Sediment Layer	Siltstone
PF18-45	Potato River Falls	PF18-45	PF18-45a	1075	1085.57	1050	Ma		hdt	219	60		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	4	241	Sedimentary	Sediment Layer	Siltstone
PF18-46	Potato River Falls	PF18-46	PF18-46a	1075	1085.57	1050	Ma		hdt	226.1	62.7		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	9.3	237.8	Sedimentary	Sediment Layer	Siltstone
PF18-46	Potato River Falls	PF18-46	PF18-46a	1075	1085.57	1050	Ma		lt	352.9	73.9		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	75.8	254.9	Sedimentary	Sediment Layer	Siltstone
PF18-46	Potato River Falls	PF18-46	PF18-46a	1075	1085.57	1050	Ma		mht	264.4	56.9		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	22.8	210.5	Sedimentary	Sediment Layer	Siltstone
PF18-46	Potato River Falls	PF18-46	PF18-46a	1075	1085.57	1050	Ma		hdt	284.2	5.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	11.8	171	Sedimentary	Sediment Layer	Siltstone
PF18-46	Potato River Falls	PF18-46	PF18-46a	1075	1085.57	1050	Ma		lt	322.1	-3.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	31.4	135.4	Sedimentary	Sediment Layer	Siltstone
PF18-46	Potato River Falls	PF18-46	PF18-46a	1075	1085.57	1050	Ma		mht	287.2	-14		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	6.5	162	Sedimentary	Sediment Layer	Siltstone
PF18-47	Potato River Falls	PF18-47	PF18-47a	1075	1085.57	1050	Ma		mt	288	-5.9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	10.1	164.2	Sedimentary	Sediment Layer	Siltstone
PF18-47	Potato River Falls	PF18-47	PF18-47a	1075	1085.57	1050	Ma		lt	326.5	-11.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	29.9	128.8	Sedimentary	Sediment Layer	Siltstone
PF18-47	Potato River Falls	PF18-47	PF18-47a	1075	1085.57	1050	Ma		lt	348.4	65		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	82	187.5	Sedimentary	Sediment Layer	Siltstone
PF18-47	Potato River Falls	PF18-47	PF18-47a	1075	1085.57	1050	Ma		mt	252.5	62.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	20.7	222.2	Sedimentary	Sediment Layer	Siltstone
PF18-47	Potato River Falls	PF18-47	PF18-47a	1075	1085.57	1050	Ma		hdt	250.2	56.9		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	14.8	218.9	Sedimentary	Sediment Layer	Siltstone
PF18-47	Potato River Falls	PF18-47	PF18-47a	1075	1085.57	1050	Ma		hdt	282.6	-7.7		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	5.8	167.6	Sedimentary	Sediment Layer	Siltstone
PF18-48	Potato River Falls	PF18-48	PF18-48a	1075	1085.57	1050	Ma		mt	281.3	7.3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	10.4	173.8	Sedimentary	Sediment Layer	Siltstone
PF18-48	Potato River Falls	PF18-48	PF18-48a	1075	1085.57	1050	Ma		lt	316.6	1.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	30.7	142.5	Sedimentary	Sediment Layer	Siltstone
PF18-48	Potato River Falls	PF18-48	PF18-48a	1075	1085.57	1050	Ma		lt	347.1	81.3		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	62.8	261.2	Sedimentary	Sediment Layer	Siltstone
PF18-48	Potato River Falls	PF18-48	PF18-48a	1075	1085.57	1050	Ma		mt	221.7	60		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	4.9	239.2	Sedimentary	Sediment Layer	Siltstone
PF18-48	Potato River Falls	PF18-48	PF18-48a	1075	1085.57	1050	Ma		hdt	217.3	59.1		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	2.5	241.7	Sedimentary	Sediment Layer	Siltstone
PF18-48	Potato River Falls	PF18-48	PF18-48a	1075	1085.57	1050	Ma		hdt	280.3	9.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	10.6	175.3	Sedimentary	Sediment Layer	Siltstone
PF18-49	Potato River Falls	PF18-49	PF18-49a	1075	1085.57	1050	Ma		hdt	216.4	73.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	19.8	250.6	Sedimentary	Sediment Layer	Siltstone
PF18-49	Potato River Falls	PF18-49	PF18-49a	1075	1085.57	1050	Ma		lt	356.9	73.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	77	262.4	Sedimentary	Sediment Layer	Siltstone
PF18-49	Potato River Falls	PF18-49	PF18-49a	1075	1085.57	1050	Ma		mt	221.9	70.3		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	16.9	245.5	Sedimentary	Sediment Layer	Siltstone
PF18-49	Potato River Falls	PF18-49	PF18-49a	1075	1085.57	1050	Ma		hdt	294.7	9.7		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	20.4	164.4	Sedimentary	Sediment Layer	Siltstone
PF18-49	Potato River Falls	PF18-49	PF18-49a	1075	1085.57	1050	Ma		lt	323.2	-3.1		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	32.1	134.5	Sedimentary	Sediment Layer	Siltstone
PF18-49	Potato River Falls	PF18-49	PF18-49a	1075	1085.57	1050	Ma		mt	291.7	8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	17.8	166.2	Sedimentary	Sediment Layer	Siltstone
PF18-5	Potato River Falls	PF18-5	PF18-5a	1075	1085.57	1050	Ma		lt	329.2	-3.6		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	34.7	127.9	Sedimentary	Sediment Layer	Siltstone
PF18-5	Potato River Falls	PF18-5	PF18-5a	1075	1085.57	1050	Ma		hdt	270.3	-9.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-3.4	175.8	Sedimentary	Sediment Layer	Siltstone
PF18-5	Potato River Falls	PF18-5	PF18-5a	1075	1085.57	1050	Ma		hct	250.5	49.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	9.6	213.8	Sedimentary	Sediment Layer	Siltstone
PF18-5	Potato River Falls	PF18-5	PF18-5a	1075	1085.57	1050	Ma		lt	7.5	68.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	82.7	308.6	Sedimentary	Sediment Layer	Siltstone
PF18-5	Potato River Falls	PF18-5	PF18-5a	1075	1085.57	1050	Ma		hdt	244.8	45		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	3.5	215.3	Sedimentary	Sediment Layer	Siltstone
PF18-5	Potato River Falls	PF18-5	PF18-5a	1075	1085.57	1050	Ma		hct	276	-11.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	-0.1	171.1	Sedimentary	Sediment Layer	Siltstone
PF18-50	Potato River Falls	PF18-50	PF18-50a	1075	1085.57	1050	Ma		mht	275.5	53.1		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	27.2	200.8	Sedimentary	Sediment Layer	Siltstone
PF18-50	Potato River Falls	PF18-50	PF18-50a	1075	1085.57	1050	Ma		hdt	283.7	1.5		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	9.9	170	Sedimentary	Sediment Layer	Siltstone
PF18-50	Potato River Falls	PF18-50	PF18-50a	1075	1085.57	1050	Ma		lt	327.4	-7.7		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	32	128.8	Sedimentary	Sediment Layer	Siltstone
PF18-50	Potato River Falls	PF18-50	PF18-50a	1075	1085.57	1050	Ma		mht	289.2	-21.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	4.8	158	Sedimentary	Sediment Layer	Siltstone
PF18-50	Potato River Falls	PF18-50	PF18-50a	1075	1085.57	1050	Ma		hdt	234.2	61.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	11.1	231.9	Sedimentary	Sediment Layer	Siltstone
PF18-50	Potato River Falls	PF18-50	PF18-50a	1075	1085.57	1050	Ma		lt	356.1	67.3		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	85.5	235.3	Sedimentary	Sediment Layer	Siltstone
PF18-51	Potato River Falls	PF18-51	PF18-51b	1075	1085.57	1050	Ma		hdt	233.1	62.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	11.7	233.3	Sedimentary	Sediment Layer	Siltstone
PF18-51	Potato River Falls	PF18-51	PF18-51b	1075	1085.57	1050	Ma		lt	358.9	70.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	81.7	265	Sedimentary	Sediment Layer	Siltstone
PF18-51	Potato River Falls	PF18-51	PF18-51b	1075	1085.57	1050	Ma		mht	270.5	60.3		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	28.8	210.3	Sedimentary	Sediment Layer	Siltstone
PF18-51	Potato River Falls	PF18-51	PF18-51b	1075	1085.57	1050	Ma		hdt	284.5	2.3		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	10.8	169.6	Sedimentary	Sediment Layer	Siltstone
PF18-51	Potato River Falls	PF18-51	PF18-51b	1075	1085.57	1050	Ma		lt	325.8	-4.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	32.6	131.3	Sedimentary	Sediment Layer	Siltstone
PF18-51	Potato River Falls	PF18-51	PF18-51b	1075	1085.57	1050	Ma		mht	291.9	-13.9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	9.6	158.5	Sedimentary	Sediment Layer	Siltstone
PF18-52	Potato River Falls	PF18-52	PF18-52b	1075	1085.57	1050	Ma		mht	293.5	-10.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	11.8	158.3	Sedimentary	Sediment Layer	Siltstone
PF18-52	Potato River Falls	PF18-52	PF18-52b	1075	1085.57	1050	Ma		lt	325.4	-4.1		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	32.7	131.9	Sedimentary	Sediment Layer	Siltstone
PF18-52	Potato River Falls	PF18-52	PF18-52b	1075	1085.57	1050	Ma		lt	359.6	71.2		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	80.7	268.1	Sedimentary	Sediment Layer	Siltstone
PF18-52	Potato River Falls	PF18-52	PF18-52b	1075	1085.57	1050	Ma		mht	268.5	63.6		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	30.1	215	Sedimentary	Sediment Layer	Siltstone
PF18-52	Potato River Falls	PF18-52	PF18-52b	1075	1085.57	1050	Ma		hdt	284.7	9		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	13.4	171.9	Sedimentary	Sediment Layer	Siltstone
PF18-52	Potato River Falls	PF18-52	PF18-52b	1075	1085.57	1050	Ma		hdt	218.5	63.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	7.6	243.1	Sedimentary	Sediment Layer	Siltstone
PF18-53	Potato River Falls	PF18-53	PF18-53a	1075	1085.57	1050	Ma		hdt	224.8	68.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	15.4	242.5	Sedimentary	Sediment Layer	Siltstone
PF18-53	Potato River Falls	PF18-53	PF18-53a	1075	1085.57	1050	Ma		mt	199.8	71		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	13.3	258.1	Sedimentary	Sediment Layer	Siltstone
PF18-53	Potato River Falls	PF18-53	PF18-53a	1075	1085.57	1050	Ma		hdt	289.7	6.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	16	167.3	Sedimentary	Sediment Layer	Siltstone
PF18-53	Potato River Falls	PF18-53	PF18-53a	1075	1085.57	1050	Ma		mt	293.2	15.1		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	21.5	167.6	Sedimentary	Sediment Layer	Siltstone
PF18-54	Potato River Falls	PF18-54	PF18-54a	1075	1085.57	1050	Ma		lt	319.9	-3.2		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	30.4	137.8	Sedimentary	Sediment Layer	Siltstone
PF18-54	Potato River Falls	PF18-54	PF18-54a	1075	1085.57	1050	Ma		mt	284.9	4.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	12	170.2	Sedimentary	Sediment Layer	Siltstone
PF18-54	Potato River Falls	PF18-54	PF18-54a	1075	1085.57	1050	Ma		hdt	279.8	-1		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	6.4	172	Sedimentary	Sediment Layer	Siltstone
PF18-54	Potato River Falls	PF18-54	PF18-54a	1075	1085.57	1050	Ma		lt	347.2	75.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	72.3	249.9	Sedimentary	Sediment Layer	Siltstone
PF18-54	Potato River Falls	PF18-54	PF18-54a	1075	1085.57	1050	Ma		hdt	236.8	57		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	8.2	227.4	Sedimentary	Sediment Layer	Siltstone
PF18-54	Potato River Falls	PF18-54	PF18-54a	1075	1085.57	1050	Ma		mt	227.9	63.3		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	10.6	237.1	Sedimentary	Sediment Layer	Siltstone
PF18-55	Potato River Falls	PF18-55	PF18-55a	1075	1085.57	1050	Ma		hdt	219.7	72.4		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	19.2	248.2	Sedimentary	Sediment Layer	Siltstone
PF18-55	Potato River Falls	PF18-55	PF18-55a	1075	1085.57	1050	Ma		mt	243	68.5		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	22.1	233	Sedimentary	Sediment Layer	Siltstone
PF18-55	Potato River Falls	PF18-55	PF18-55a	1075	1085.57	1050	Ma		hdt	293.7	8.8		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	19.4	164.9	Sedimentary	Sediment Layer	Siltstone
PF18-55	Potato River Falls	PF18-55	PF18-55a	1075	1085.57	1050	Ma		mt	291.6	0.4		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	14.8	163.6	Sedimentary	Sediment Layer	Siltstone
PF18-56	Potato River Falls	PF18-56	PF18-56a	1075	1085.57	1050	Ma		hdt	213.3	63.3		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4	g	5.9	246.4	Sedimentary	Sediment Layer	Siltstone
PF18-56	Potato River Falls	PF18-56	PF18-56a	1075	1085.57	1050	Ma		mt	213.4	61.8		1	1	1	0		0	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4	g	4.2	245.7	Sedimentary	Sediment Layer	Siltstone
PF18-56	Potato River Falls	PF18-56	PF18-56a	1075	1085.57	1050	Ma		hdt	284.6	11.4		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	14.2	172.8	Sedimentary	Sediment Layer	Siltstone
PF18-56	Potato River Falls	PF18-56	PF18-56a	1075	1085.57	1050	Ma		mt	283	11.4		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	13.1	174	Sedimentary	Sediment Layer	Siltstone
PF18-57	Potato River Falls	PF18-57	PF18-57a	1075	1085.57	1050	Ma		mt	283.5	7.7		1	1	1	0		100	46.46	-90.53		pmagpy-4.2.24-1: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO	g	12.1	172.3	Sedimentary	Sediment Layer	Siltstone
